,text,start,duration
4208,"for testing, then instead of passing only two samples for",17008.0,4.0
4209,"making predictions, we can pass the data set for testing ",17012.0,4.0
4210,we'll get the predictions and then compare the predictions with the actual values. ,17016.0,4.0
4211,"In the test set. Based on that, we can calculate the ",17020.0,4.0
4212,"accuracy. That's really easy, all we have to do is import a couple functions and ",17024.0,4.0
4213,call them in this code. Let me show you. So first on this top,17028.0,4.0
4214,from sklearn.model,17032.0,4.0
4215,underline selection module we import a function called ,17036.0,4.0
4216,train test split. With this function we can easily split our,17040.0,4.0
4217,"data set into two sets. So training and testing, ",17044.0,4.0
4218,"now, right here, after we define x and y, ",17048.0,4.0
4219,"sets, we call this funciton, so train ",17052.0,4.0
4220,test split. We give it 3 ,17056.0,4.0
4221,"arguments, x, y, ad a keyword argument that specifies ",17060.0,4.0
4222,the size of our test dataset. So test,17064.0,4.0
4223,_size we set it to 0.2 So we're allocating 20%,17068.0,4.0
4224,of our data for testing. Now this functions returns a ,17072.0,4.0
4225,"tuple, so we can unpack it into 4 variables",17076.0,4.0
4226,right here. x_train,17080.0,4.0
4227,x_test y_train and y,17084.0,4.0
4228,_test. so the first two variables ,17088.0,4.0
4229,are the input sets for training and testing. ,17092.0,4.0
4230,"And the other are the output sets for training and testing, ",17096.0,4.0
4231,"now, when training our model, ",17100.0,4.0
4232,instead of passing the entire data set we want to pass only the training data set. ,17104.0,4.0
4233,"So, x_train, ",17108.0,4.0
4234,"and y_train. Also, when making predictions ",17112.0,4.0
4235,"instead of passing these two samples, we pass ",17116.0,4.0
4236,x_test. So thats the datas set. ,17120.0,4.0
4237,That contains input values for testing. Now we get ,17124.0,4.0
4238,the predictions. To calculate the accuracy we simply have to compare these predictions ,17128.0,4.0
4239,with the actual values we have in the output set ,17132.0,4.0
4240,"for testing. That is very easy. First on the top, ",17136.0,4.0
4241,"we need to import a funciton, so, from sklearn.metric ",17140.0,4.0
4242,.metrics import accuracy ,17144.0,4.0
4243,_score. Now at the end. ,17148.0,4.0
4244,"We call this function, so accuracy score and ",17152.0,4.0
4245,give it two arguments y_test.,17156.0,4.0
4246,Which contains the expected values and ,17160.0,4.0
4247,predictions which contains the actual value. ,17164.0,4.0
4248,Now this functions returns an accuracy score between 0 ,17168.0,4.0
4249,"to 1. So we can store it here, ",17172.0,4.0
4250,and simply display it on the console. So let's go ahead ,17176.0,4.0
4251,"and run this program. So, the accuracy score ",17180.0,4.0
4252,"is 1 or a 100% but if we run this one more time, we're going to see a different result",17184.0,4.0
4253,because every time we split our data set into ,17188.0,4.0
4254,"training a test sets. We'll have different data sets, because this function ",17192.0,4.0
4255,"randomly picks data for training and testing. Let me show you, so put the cursor ",17196.0,4.0
4256,"in the cell, now we can see this is activated ",17200.0,4.0
4257,"note that if you click this button here, it will run the cell and also insert a new ",17204.0,4.0
4258,cell below this cell. Let me show you. So if I go to this second cell,17208.0,4.0
4259,"press the skip button, now we are in the command mode, ",17212.0,4.0
4260,"press d twice, okay now it's deleted, if we ",17216.0,4.0
4261,"click the run button, we can see, this code was ",17220.0,4.0
4262,"executed, and now we have a new cell, so if you want to run our cell multiple times ",17224.0,4.0
4263,every time you have to click this and then run,17228.0,4.0
4264,"it, and then click again, and run it, it's a little bit tedious. So I'll show you a shortcut. ",17232.0,4.0
4265,"Activate the first cell, and press control and enter ",17236.0,4.0
4266,this runs the current cell without ,17240.0,4.0
4267,"adding a new cell below it. So, back here, lets run it multiple times ",17244.0,4.0
4268,"okay, now look the accuracy dropped to 0.75, it's ",17248.0,4.0
4269,"still good, so the cuuracey scored here, is somewhere ",17252.0,4.0
4270,"between 75% to a hundred %. But let me show you something, if I ",17256.0,4.0
4271,"change the test size, from 0.2 to 0.",17260.0,4.0
4272,"8, so essentially we're using only 20 percent of our data, ",17264.0,4.0
4273,for training this model. And you're using the other 80% ,17268.0,4.0
4274,for testing. Now let's see what happens when we run this cell multiple,17272.0,4.0
4275,"times. SO, control and enter, look, the accuracy immediately ",17276.0,4.0
4276,"dropped to 0.4 One more time, now 46% ",17280.0,4.0
4277,"40%, 26%",17284.0,4.0
4278,"it's really, really bad. The reason this is happening is because",17288.0,4.0
4279,you are using very little data for training this model. This is one of,17292.0,4.0
4280," the key concepts in machine learning, the more data we give to our model and the cleaner",17296.0,4.0
4281,"the data is, we get the better result, so if you have duplicates, ",17300.0,4.0
4282,"irrelevant data, or incomplete values, our",17304.0,4.0
4283,model will learn back patterns in our data. That's why it's really important to clean ,17308.0,4.0
4284,before training our model. Now let's change this back to 0. ,17312.0,4.0
4285,"2, run this one more time, okay, now ",17316.0,4.0
4286,"the accuracy is 1, 75%, now we drop to 50% ",17320.0,4.0
4287,"again, the reason this is happening, is because we don't have enough data. ",17324.0,4.0
4288,"Some machine learning problems, require, thousands or even millions ",17328.0,4.0
4289,"of samples, to train model, the more complex a problem is, ",17332.0,4.0
4290,"the more data we need. For example, here we're only dealing with a table of three ",17336.0,4.0
4291,"columns, but if you want to build a model to tell if a picture of a cat or a dog or a horse, ",17340.0,4.0
4292,"or a lion, we will need millions of pictures, the more animal ",17344.0,4.0
4293,"it will support the more pictures we need. In the next lecture, we're going to talk about ",17348.0,4.0
4294,model persistence. ,17352.0,4.0
4295,So this is a ,17356.0,4.0
4296,very basic implementation of building a training a model to make a prediction. ,17360.0,4.0
4297,Now to simplify things I have removed all the code that you wrote in the last lecture for,17364.0,4.0
4298,"calculating the accuracy, because in this lecture, you're going to",17368.0,4.0
4299,"focus on a different topic, So basically we import our data set. ",17372.0,4.0
4300,"Create a  model, train it, and then ",17376.0,4.0
4301,"ask it to make predictions, now this piece of code that you see here, is not what we",17380.0,4.0
4302,want to run everytime we have a new user or,17384.0,4.0
4303,every time we want to make recommendations to an existing user,17388.0,4.0
4304,"sometimes it's really time consuming. In this example, we're dealing with a ",17392.0,4.0
4305,"very small data set that only has 20 records. But in a  real application, ",17396.0,4.0
4306,"you might have a data set with thousands or trillions of examples, training for that ",17400.0,4.0
4307,might take seconds or minutes or even hours. ,17404.0,4.0
4308,"And that is wy model persistence is important, once in a while, ",17408.0,4.0
4309,you build and train our model and then we save it to a file. ,17412.0,4.0
4310,"Now, next time we want to make predictions, we simply load the model from the file and",17416.0,4.0
4311, ask it to make predictions. That model is already trained ,17420.0,4.0
4312,"you don't need to retrain it, it's like an intelligent person. So let me show you",17424.0,4.0
4313,"how to do this. it's very very easy. On the top, ",17428.0,4.0
4314,from sklearn.externals module,17432.0,4.0
4315,we import joblib. This,17436.0,4.0
4316,"job lib object has methods for saving and loading modules. So, ",17440.0,4.0
4317,after we train our model we'll simply call,17444.0,4.0
4318,job lib .dump and give it ,17448.0,4.0
4319,two arguments. Our model and the name of the file ,17452.0,4.0
4320,in which we want to store this model. Let's call this music ,17456.0,4.0
4321,-recommender.job lib ,17460.0,4.0
4322,That's all we have to do. Now temporarily I'm going to comment ,17464.0,4.0
4323,"out this line, we don't want to make any predictions, we just want to store",17468.0,4.0
4324,"train model in a file. So let's run this cell with control, ",17472.0,4.0
4325,"and slash, okay, look, in the output ",17476.0,4.0
4326,we have an array that contains the name of our model file. ,17480.0,4.0
4327,So this is the return value of the dump method. Now back to our ,17484.0,4.0
4328,"desktop, right next to my notebook we can see our job lib file, this is where our model is stored. ",17488.0,4.0
4329,It's simply a binary file. Now back to our ,17492.0,4.0
4330,jupiter notebook. As I told you before in a real application we don't want to,17496.0,4.0
4331,train model every time. So let's comment out,17500.0,4.0
4332,"these few lines, on Mac, we can press",17504.0,4.0
4333,command and slash and on windows control slash.,17508.0,4.0
4334,"Okay, these lines are commented out, now this time, instead of dumping ",17512.0,4.0
4335,"our model, we're going to load it, so we call the load method, we don't have the model, we simply ",17516.0,4.0
4336,pass the name of our model file. This,17520.0,4.0
4337,returns our trained model. Now with this ,17524.0,4.0
4338,"two lines we can simply make predictions, so, earlier, ",17528.0,4.0
